,star,comment,label
5062,7,두여자의 아름다운 사랑이야기인줄 알고 봤는데ㅠㅠㅠ전혀아니였다 보는내내 너무 힘들었음여러모로 잘만든영화,1
5063,10,다시봐도 너무 재미있고 잘봤습니다다섯군대의 전투가 기다려지는군요,1
5064,10,좋아요 좋아요 좋아요 좋아요,1
5065,10,무대 연출이 좋아요 팬이면 보는데 일반인이 보기엔 역할 것 같네용,1
5066,10,좋은 평가를 준 사람들은 대체적으로 인물관계에 초점을 뒀고 안좋은 평가를 준 사람들은 상황에 초점을 둔 것,1
5067,10,기대없이 봤는데 재밌었어요  윤계상 연기 잘하고 노숙자역 하시는 배우님 겁나 재밌음,1
5068,10,진짜 개재밌음 사랑이란 뭔가에 대해서 다른 영화들은 너무 어려운 질문을 던지는데 이 영화는 되게 현실적인 문제들과 마음들을 직설적으로 보여줘 그냥 기대안하고 봤다가 진짜 보면볼수록 어어어하면서 나오면 와 개재밌다 친구랑 같이 말함 꼭보셈 ㄹㅇ 진심입니다 수능끝난 수험생의 고백은 뭐든 진짜라고 믿고봐,1
5069,7,독특한 연출과 몰입감이 대박하지만 뒤로갈수록 엥어용두사미로 느껴졌다ㅠ글고 안야매력미쳤음,1
5070,10,우리나라에서 이렇게 좋은작품이 만들어진게 진심 놀랍다 신선한 소재와 숨쉴틈 없는 액션 과 빠른전개와 구성 시간순삭입니다,1
5071,10,호불호가 있을 수 있는데 뮤지컬에 익숙하지 않은 사람들은 어색할 수 있지않을까 싶기도 하네요 개인적인 생각 전 장르도 잘 안가리고 뮤지컬도 좋아하고 개인적으로 너무 좋게봤습니다곡들이 전부 좋았어요 거기에 배우들 연기도 너무 좋았구요,1
5073,10,아름다운 영화입니다  뭔가 다른 것을 보여주는 영화 남미 국가에서 영감을 받은,1
5074,9,굿,1
5077,10,굿,1
5078,10,좋네요,1
5079,7,베리 케오간의 소름끼치는 연기력을 볼수있는 영화 내용은 제목처럼 죄를 지은 사람이 신성한 제물을 바치는 과정을 그대로 따르지만 그럼에도 불구하고 굳이 라는 생각이 들게끔하는 기괴함이 있음,1
5080,10,넘 재밌어요 앤 짱봐보세욤,1
5081,10,전쟁영화  잼있게 잘 봤어요,1
5082,10,두 번 이상 봐야 할 명작이다,1
5083,10,추억을 소환 하기엔 충분함 방가운 얼굴들을 볼 수 있어 좋았다,1
5084,10,크리스마스 올때 최고 생각난다,1
5087,7,담당일진 사라지니 미쳐 날뛰는 중간계들,1
5088,10,존나재밋엇는대 테러하는 ㅂㅅ들은뭐냐,1
5089,10,과거의 영광과 추억을 불러 일으키는 여러가지 요소들 그리고 뒤를 이어줄 다음 세대의 고스트 버스터즈 가족들과 오리지날 고스트 버스터즈 그리고 우리의 영원한 친구 해롤드까지 전설의 시작 이번에는 많은 사람들이 느끼기에는 지루하고 뭔가 큰 스토리가 없는것 같지만 처음 이곤 스팽글러의 씬부터 차근차근 쌓아올려지는 빌드업에 남겨진 가족들의 문제와 고스트버스터즈가 되어가는 계기와 과정 갈등의 해결이 난잡하지 않고 이해가 가능하며 또한 재미있게 한 영화에 잘 담아낸것 같습니다 그리고 쿠키영상 개를 보며 배우들이 너무 반가우면서 다음은 또 어떤 유령이 나오며 우리의 고스트 버스터즈들은 어떻게 해치울것인지 예전의 기지에서 어떠한 방식의 트랩이 유령을 잡을것인지 파츠들에 대한 궁금증과 어서 빨리 다음편을 보고싶은 마음이 드는 원작에 너무나도 충실한 근본 영화였습니다전작은 잊으세요 이번이 진짜입니다,1
5090,9,특출난 능력과는 무관하게 존재 자체가 기적인 세상 모든 미라벨들을 위한 희망 노래,1
5091,8,영화 보고 나오니 귀여워서 자꾸 먹깨비만 생각하게 되네요ㅜㅜ,1
5092,10,정말 유쾌하게 잘 본 영화임 고스트버스터즈는 정말 추억임,1
5093,10,감동 보고 또 보네요 ㅠ ㅠ ㅠ,1
5094,7,신선하고 볼만은 한데 뭔가 감칠맛이 빠진거 같아 많이 아쉽네요,1
5095,9,가 나오면 즐겁지 않을 수 없다,1
5096,8,캐릭터들의 개성이 모두 뚜렷하고 배우들 연기 보는 재미가 쏠쏠함ㅋㅋ,1
5097,10,가족보다 더 끈끈한 정진심감동,1
5098,9,킬링타임으로 좋은 영화였어요 오락 영화로 즐기면서 보기에 좋아요,1
5099,9,정가영을 기대로 전종서와 손석구를 확신으로 재확인한 영화 거친 마무리만 조금 세밀하게 다듬으면 정말 완벽할 뻔했다,1
5100,10,징짜 재미있었고 마지막 뭉클하네요ㅠㅠ,1
5101,10,진짜 기대 이상의 영화 ㅋㅋㅋ,1
5102,9,기구한 인생을 살다간 한 베트남 여성의 이야기를 아주 장엄하고 다채롭게 풀어낸 대작 영화 베트남 전쟁 통에서 갖은 고생을 하다가 미국으로 건너가 살았던 아주 작지만 강인했던 한 여인의 시선,1
5103,10,시간 가는줄 모르고 봤네요 굳,1
5105,10,내인생 학창시절을 돌아보는 이야기,1
5106,10,여운 깊은 이야기 인상 깊은 영상미,1
5107,8,영상미도 좋고 안야테일러의 매력적인 연기도 엄청 좋았다 근데 끝으로 갈수록 호러장치나 요소들이 무섭기보단 피곤하게하고 생각보다 길게 나오니까 질리기도 했음,1
5108,10,쏟아지는 대사량 때문에 정말 정신이 말똥말똥할 때 봐야 해요 하지만 그 또한 좋았습니다,1
5109,7,스토리가 진부하며 전투씬이 허접하고 전개가 느려 몰입이 안됨 영상미는 있음 개인적으로 젠다야는 의 수혜자 인듯 스파 엠제이도 그렇고,1
5110,10,한국에로계 양대산맥 마흥식 이대근 니옴ㅎㅎ선우일란은 몸매만 글래머가 아닌 얼굴까지도 미인이였음,1
5111,7,마시멜로우 애들이 진짜 귀여웠어요,1
5112,10,앤드류와 배우들의 연기가 아주 좋음 노래도 메세지도 좋았다,1
5113,9,재밌었습니다 제리 진짜 장난꾸러기다,1
5114,10,넷플한달동안 볼려고 결제하고 아깝지 않게 이것저것보다 그냥 아무생각없이 좋아하는 장르라 봤는데 재미지게 봤어요특히 전종서라는배우분 미치게 무섭게 연기 너무 잘해서 기억에 남네요심심할때 한번보세욤,1
5115,10,올해 가장 흥미 진진하고 재미있게 본 영화 시간 가는 줄 모르고 계속 봤네요 후속편 무조건 예약,1
5116,8,자막이 많이 나오니 맑은 정신일때 관람하세요,1
5117,10,평점 왜이럼 재밌음 황정민뿐만아니라 이름 모르는 배우들도 찾아볼 정도로 연기잘하고 연출 좋음 내용은 말그대로 인질임,1
5118,10,아구가 딱딱 맞는 퍼즐을 보는 것처럼 감탄의 연속 배우들이 힘 빼고 연기하니 얼마나 자연스럽냐,1
5119,10,배우들 연기도 장난아니고 영화도 너무 좋았어요ㅠ연기며 스토리며 영상미이며 오에스티도 너무 좋아요ㅜ 잘 봤습니다,1
5120,10,시간 순식간에 지나갈 정도 몰입력ㅋㅋ꼭 보세요,1
5121,10,상당히 괜찮네요 스토리도 괜찮고 연출도 깔끔 김성오 연기는 역시 대박입니다 마동석 송지효 케미 마동석 동생들과의 케미도 좋네요 ,1
5122,7,화려함과 나름의 질서와 연대까지그래도 시대를 넘어 매춘이라는 명확한 직업적 한계를 보여준다,1
5123,8,볼만한데 너무 어두워서,1
5124,9,넌 안 돼 내 암말은 건드리지 마 문을 잘 닫아두라니까 리들리 스콧의 정제되고 유려한 상업적 연출에 중세 말 세기 마지막 결투재판이라는 흥미로운 실화를 맨 데이먼과 벤 애플렉이 굿윌헌팅 이후 다시 뭉쳐 각본을 썼고둘이 주연하려 했으나 벤 애플렉이 딥 워터 캐스팅과 겹쳐 조연으로 남고 아담 드라이버가 공동 주연 캐릭터 간의 주장이 다른 라쇼몽 스타일로 엮었으니 중세빠이자 라쇼몽빠로서 즐기지 않을 수 없다 라쇼몽식 시점으로 전개하면서 감정의 미묘한 차이를 잘 살리면서도 헷갈리거나 의문이 들지도 않도록 잘 정리했고 복선도 적절하며 암말 같은 메타포들까지 적절히 가미했다 감독의 데뷔작 결투자들 과 큰 틀에서 흡사하다 미국식 어설픈 중세 구현의 한계는 아쉽지만 크게 걸리는 부분은 없었고 디테일에 신경 쓴 구석도 엿보여 보는 재미가 솔솔 강간은 여성에 대한 범죄가 아니라 그 남편에 대한 재산 침해죄라네 지참금과 아들 생산 등 여성권에 대한 메시지가 좋았다 장 마르그리트 편을 여성작가에게 의뢰한 건 신의 한수 아이에겐 엄마가 필요해요 엄마에게 정의가 필요한 것보다 더 중세 기사의 낭만이나 명예 따위는 한꺼풀만 벗기면 교회 스테인드글라스처럼 치장된 허울 지독한 일신교였지만 범죄율도 낮지 않았고고해성사를 통해 흔하게 범죄를 이실직고하고 소문도 금방 퍼졌다 죄를 변호하면서 항상 신을 들먹였다 큰 클리토리스가 사탄의 라며 화형을 언도받기도 하고 손발을 묶고 강에 던져 살아남으면 무죄 방면하는 등의 아찔한 입증법과 처벌은 기가 막힐 정도 프랑스나 독일 이탈리아 등에는 법정 자료가 꽤 많이 남아있어서 당시 민초들의 삶과 생각을 알 수 있는데 그 중에는 유명한 마르탱 게르 같은 타인 행세나 피에르 리비에르 같은 살인사건 등 책 영화 등으로 알려진 것도 다수,1
5126,10,대존잼 일본만 연관됫다하면 발작하는 국내 평은 거르는게 나음 해외에 닌자 사무라이가 계속 먹히니까 쓰이겟지 국내에서 평점망한 더울버린이나 도쿄드리프트같은거 해외에서 평좋음 그냥 국내평은 거르는게답,1
5127,7,약간 어색하기도 하지만  러셀 크로우랑 라이언 고슬링의 코믹 액션이라니,1
5128,10,애니메이션이라는 한계를 뛰어넘은 감동을 주는 작품,1
5129,8,캐릭터들 모두 매력 넘침ㅋㅋ,1
5130,8,석구오빠 능글연기 최고,1
5131,10,왜 관객수가 적을까잔잔하게 보기 좋은 영화입니다배우들 연기력도 뛰어나고 큰 반전은 없어도 끝까지 몰입해서 봤네요,1
5132,9,영상미 기대하고 봤는데 내용도 재밌었어요 나중에 또 꺼내보고싶은 영화입니다,1
5133,10,여윽시 마블이다 앤드게임도,1
5134,8,유오성 역시 멋짐 근데 하,1
5135,7,  같은 소리하고 있네 콱씨,1
5136,10,가시 돋친 말로 사람들에게 상처주는 필은 혼자 강물에서 얼마나 많은 자신의 가시를 씻어냇을까 자신이 사랑에 빠진걸 알았을까 피터는 앞으로 제대로 살아갈 수 있을런지 모르겠다 사랑하는 이의 손 한번 잡아보지 못한 주인공에게 연민이 느껴진다 잔인하고 섬뜩했지만 그냥 다들 행복했으면 좋겠었는데,1
5137,8,무난하게 볼만함,1
5138,8,볼만함 편안한게 시간 뗴우기 좋음,1
5139,7,ㄴ노래가 진자 좋습니다,1
5140,10,이걸 점이하로 준 사람들을 그냥 디즈니영화보면서 점주는 사람들일듯 이런명작을 점뿐이 안되다는게 놀라울뿐이다 최근 년동안 본영화중에 최고인거같은데 너무재밌어서 책까지 사서 볼 생각임,1
5141,10,재미있어요 정말 강추 합니다 이영화 정말 노치면 정말 후회 합니다 이영화 정말 추천 합니다 이영화 돈 시간 낭비 안합니다 이영화 정말 재밌습니다 이영화 정말 추천 합니다,1
5142,10,저런 형사같은 분이 세상에 있다는 게 아직 살만한 세상인 거 같아서ㅠㅠㅠ 그저 너무 멋있네요 한 사람으로서 ㅠㅠ,1
5143,10,정말 재미있어요 정말 강추 합니다 이영화 정말 추천 합니다 영화 안보면 후회 합니다,1
5144,10,이런 분들이 계셨기에 영화계가 발전하였다,1
5145,10,유오성 연기 너무좋았다 정말 장혁의 새로운 도전 같지만 몰입감 너무 좋았고 목소리톤 눈빛 굿그외 모든 배우 조연들까지 부족함 없는 연기 다만 줄거리가 약간 부실했고 끝이 너무 허무해서 리모콘 던지려다 새로산 인치 네오큐엘리디라 너무 선명한 화면이 아쉬워 참았다 티비는 역시 삼성 큐엘리디,1
5146,9,돌이켜보니 나에겐 마지막 디즈니 공주 아 근데 파스칼 한번 클로즈업되면 초동안은 아무 생각도 안나더라ㅋㅋㅋ씬스틸러,1
5147,8,충분히 잘 짜여진 각본과 충분히 매력적인 연기와 유연한 연출을 모두 만나볼 수 있는 빠져들 수 밖에 없는 영화다,1
5148,10,무난하게 볼 수 있는 영화,1
5149,7,크리스틴스튜어트 연기가 너무 좋아서 실존인물을 오히려 가린게 아닌가 하는 느낌이었지만 잘 봤습니다,1
5150,10,어른에게 순수한 위로를,1
5151,10,건물주님께서는 어떻게 건물주가 되셨는가 마지막에는 건물주님 주님곁으로안야 테일러 조이 느무 머찌다 그리고 울었다  이거다 다음 논문은 너다,1
5152,9,재밌어요  소장하고 여러번 보고싶어요,1
5153,8,킬링타임용으로 굿 ㅋㅋ 앞내용이 너무 길어서 뒷부분내용 위주로 후속작나오면 좋겠음,1
5155,10,역사에 무임승차하지 않았던열사 전태일,1
5156,7,추억을 되돌아볼 수 있어서 좋았고 현재의 후손들도 매력적이어서 재밌었다,1
5157,10,보고나서도 계속 생겨나는 영화네요마지막 장면 연기가 진짜 슬펐슴다ㅠ,1
5158,10,쿵푸와 히어로의 환상적인 조화 갠적으로 재미있게 봤는데 평점이 왜 낮은지 모르겠음,1
5159,10,모두가 봤으면 좋겠다가르치려 들지않고 정확하게 또 유쾌하게 보여주는 영화너무 잘 봤어요,1
5160,10,대사 티키타카도 좋고 가볍게 보기 좋았어요,1
5161,10,진짜 명작인데 평점  뭐야ㅋㅋ,1
5162,10,월이면 찾게되는 영화랍니다몇번이나 보았는지 몰라요정말 감동적이고 연애세포호르몬이 마구 피어나는 영화에요,1
5163,10,연기력과 화면구도로 긴장감은 올해본 영화 중 최고였음 시간 전혀 아깝지 않다고 생각합니다,1
5164,7,너무 욕먹을정도는 아닌거 같음 보다 좋았음,1
5165,10,기대안하고 봤는데 나오신 연기자분들 다들 연기 잘하시고요 액션이 박진감이 넘쳐서 시간 가는 줄 모르고 봤습니다 재밌는 영화 만들어주셔서 고맙습니다,1
5166,10,      ,1
5167,9,원작은 안 봤지만 완내스 마시멜로우맨한테 감겨서 볼 수 밖에 없었습니당,1
5169,10,전 재밌게 봤습니다 배우들이 하나같이 카리스마가 넘치고요 특히 장혁 배우님 넘나 멋지게 나오시고 연기 개잘하심 ㅠㅠ 액션도 화려하고 진짜 꿀잼이에요 킬링타임용으로 개굿 근데 강릉 사투리 그렇게 안심해요 언제쩍 억양입니까 ㅋㅋㅋ 진짜 그렇게 억양 심하게 쓰는 사람 한명도 없어요,1
